,id,title,label
9584,19083,integrating a breadth first curriculum with relevant programming projects in cs1cs2,3
9585,19086,fault tolerant architectures for continuous media servers,1
9586,19090,history less checking of dynamic integrity constraints,1
9587,19091,inconsistent heuristics,2
9588,19092,answer models for question answering passage retrieval,0
9589,19093,mining term association patterns from search logs for effective query reformulation,0
9590,19095,diagnosing terminologies,2
9591,19096,knowledge level learning in soar,2
9592,19097,dealing with non functional requirements three experimental studies of a process oriented approach,3
9593,19098,damia data mashups for intranet applications,1
9594,19099,experiencing the codesign process microcomputer systems ii laboratory,3
9595,19100,replicator equations maximal cliques and graph isomorphism,2
9596,19101,how reliable are the results of large scale information retrieval experiments,0
9597,19102,the odesew 20 semantic web application framework,0
9598,19106,combining structural descriptions and image based representations for image object and scene recognition,2
9599,19107,in defense of pddl axioms,2
9600,19113,call by name assignment and the lambda calculus,3
9601,19115,dynamic real time forecasting of online auctions via functional models,0
9602,19116,data mining with differential privacy,0
9603,19118,conformant planning for domains with constraints a new approach,2
9604,19119,some classes of naturally provable programs,3
9605,19121,ituned a tool for configuring and visualizing database parameters,1
9606,19122,simple robust scalable semi supervised learning via expectation regularization,2
9607,19124,the impact of network topology on pure nash equilibria in graphical games,2
9608,19125,database buffer size investigation for oltp workloads experience paper,1
9609,19128,analysis of lexical signatures for finding lost or related documents,0
9610,19134,modeling semantic containment and exclusion in natural language inference,4
9611,19136,the value of a usability supporting architectural pattern in software architecture design a controlled experiment,3
9612,19137,learning static object segmentation from motion segmentation,2
9613,19138,capturing global transactions from multiple recovery log files in a partitioned database system,1
9614,19140,focused named entity recognition using machine learning,0
9615,19142,decision making in an embedded reasoning system,2
9616,19143,a hands on environment for teaching gpu programming,3
9617,19144,socializing or knowledge sharing characterizing social intent in community question answering,0
9618,19146,a framework for construction and evaluation of high level specifications for program analysis techniques,3
9619,19147,word sense disambiguation with distribution estimation,2
9620,19148,a general solution to the graph history interaction problem,2
9621,19149,aspect   a problem for mt,4
9622,19152,safety checking of machine code,3
9623,19153,extracting structured data from web pages,1
9624,19154,uksearch search with automatically acquired domain knowledge,0
9625,19155,prototyping vs specifying a multi project experiment,3
9626,19158,branching storylines in virtual reality environments for leadership development,2
9627,19159,query processing for knowledge bases using join indices,0
9628,19162,a dependability benchmark for oltp application environments,1
9629,19164,definition and complexity of some basic metareasoning problems,2
9630,19165,grouping techniques for update propagation in intermittently connected databases,1
9631,19170,database model for web based cooperative applications,0
9632,19171,orden outlier region detection and exploration in sensor networks,1
9633,19173,dealing with partial failures in multiple processor primary backup systems,0
9634,19174,automatic acquisition of phrasal knowledge for english chinese bilingual information retrieval,0
9635,19181,challenges in the age of ubiquitous computing a case study of t engine an open development platform for embedded systems,3
9636,19182,a study on performance volatility in information retrieval,0
9637,19183,fast time sequence indexing for arbitrary lp norms,1
9638,19184,ranking in folksonomy systems can context help,0
9639,19187,empowering software engineers in human centered design,3
9640,19188,hands on labs without computers,3
9641,19189,modularity in the new millenium a panel summary,3
9642,19192,context sensitive interprocedural points to analysis in the presence of function pointers,3
9643,19193,just how mad are you finding strong and weak opinion clauses,2
9644,19195,incremental generation of parsers,3
9645,19198,access paths in the abe statistical query facility,1
9646,19199,selectional restrictions in hps,4
9647,19200,a grammar and a parser for spontaneous speech,4
9648,19202,trace based program analysis,3
9649,19203,xas a system for accessing componentized virtual xml documents,3
9650,19206,formal description of multi word lexemes with the finite state formalism idarex,4
9651,19207,a general framework for scheduling in a stochastic environment,2
9652,19208,approximating pseudo boolean functions on non uniform domains,2
9653,19210,generation as dependency parsing,4
9654,19211,large human machine information spaces,2
9655,19212,measuring system performance and topic discernment using generalized adaptive weight mean,0
9656,19213,software evolution analysis and visualization,3
9657,19215,leveraging data and structure in ontology integration,1
9658,19218,two level morphology with composition,4
9659,19219,reconnaissance attack parsing,4
9660,19221,algorithm and performance evaluation of adaptive multidimensional clustering technique,1
9661,19222,a term dependency based approach for query terms ranking,0
9662,19225,building the worldwide telescope,1
9663,19226,hierarchical naive bayes models for representing user profiles,0
9664,19227,entity categorization over large document collections,0
9665,19228,scramble all encrypt small,3
9666,19230,distributing coalitional value calculations among cooperative agents,2
9667,19234,falcon feedback adaptive loop for content based retrieval,1
9668,19235,model minimization by linear psr,2
9669,19236,query by example operations on piecewise continuous data extended abstract,1
9670,19237,jkarelrobot a case study in supporting levels of cognitive development in the computer science curriculum,3
9671,19238,performance comparison of index structures for multi key retrieval,1
9672,19240,dependency parsing of japanese spoken monologue based on clause boundaries,4
9673,19241,finite state description of semitic morphology a case study of ancient accadian,4
9674,19242,exploiting web search to generate synonyms for entities,0
9675,19244,an unsupervised framework for extracting and normalizing product attributes from multiple web sites,0
9676,19245,optimization of large join queries combining heuristic and combinatorial techniques,1
9677,19252,parallel programming with coordination structures,3
9678,19255,probabilistic community discovery using hierarchical latent gaussian mixture model,2
9679,19256,behavior modelling during software design,3
9680,19257,optimization of inverted vector searches,0
9681,19258,latent semantic analysis for multiple type interrelated data objects,0
9682,19260,the effect of large main memory on database systems,1
9683,19263,modelling information preserving databases consequences of the concept of time,1
9684,19265,mul t a high performance parallel lisp,3
9685,19266,an improved hierarchical bayesian model of language for document classification,4
9686,19267,finding related pages using green measures an illustration with wikipedia,2
9687,19268,multimodal interaction a new focal area for ai,2
9688,19271,the interaction between functional dependencies and template dependencies,1
9689,19276,corel   a conceptual retrieval system,0
9690,19281,exploration of process interaction in operating systems a pipe fork simulator,3
9691,19282,a production rule based approach to deductive databases,1
9692,19285,anonymity preserving data collection,0
9693,19286,on accessing object oriented databases expressive power complexity and restrictions extended abstract,1
9694,19287,partition semantics for incomplete information in relational databases,1
9695,19288,adaptive string distance measures for bilingual dialect lexicon induction,4
9696,19289,object database morphology,1
9697,19290,design issues and challenges for rdf  and schema based peer to peer systems,1
9698,19291,ranking queries on uncertain data a probabilistic threshold approach,1
9699,19293,hypothesis pruning and ranking for large plan recognition problems,2
9700,19300,software and development process quality metrics,1
9701,19301,la resoution danaphore a partir dun lexique grammaire des verbes anaphoriques,4
9702,19303,system scoring using partial prior information,0
9703,19305,maximal tractable fragments of the region connection calculus a complete analysis,2
9704,19309,predicting the semantic orientation of adjectives,4
9705,19312,on line reorganization of sparsely populated btrees,1
9706,19314,fast nonparametric matrix factorization for large scale collaborative filtering,0
9707,19316,programming model for a heterogeneous x86 platform,3
9708,19317,semantic inference in natural language validating a tractable approach,2
9709,19318,equality for prolog,2
9710,19319,mrd hashing,3
9711,19320,query rewriting and answering under constraints in data integration systems,2
9712,19322,situated resolution and generation of spatial referring expressions for robotic assistants,2
9713,19326,differential register allocation,3
9714,19327,state agnostic planning graphs and the application to belief space planning,2
9715,19328,feature selection using linear classifier weights interaction with classification models,0
9716,19330,mistake driven mixture of hierarchical tag context trees,4
9717,19331,re ranking models based on small training data for spoken language understanding,4
9718,19336,pre sending documents on the www a comparative study,2
9719,19341,the oracle universal server buffer,1
9720,19342,fast planning with iterative macros,2
9721,19344,peer production of structured knowledge   an empirical study of ratings and incentive mechanisms,0
9722,19346,computing circumscription revisited preliminary report,2
9723,19347,vehicles capable of dynamic vision,2
9724,19351,the active information system a data driven system for the analysis of imprecise data,1
9725,19354,an approach for building secure database federations,1
9726,19355,focusing and higher order abstract syntax,3
9727,19356,relational algebras logic and functional programming,1
9728,19357,a new strategy for providing definitions in task oriented dialogues,4
9729,19358,efficient algorithms for pre and post on interprocedural parallel flow graphs,3
9730,19362,smart miner a new framework for mining large scale web usage data,0
9731,19363,using ai for e government automatic assessment of immigration application forms,2
9732,19364,algorithmic cost estimation for software evolution,3
9733,19369,progressive and selective merge computing top k with ad hoc ranking functions,1
9734,19372,structuring criteria for real time system design,3
9735,19373,topic and role discovery in social networks,2
9736,19375,simple training of dependency parsers via structured boosting,2
9737,19379,bolasso model consistent lasso estimation through the bootstrap,2
9738,19382,do maintainers utilize deployed design patterns effectively,3
9739,19383,hit data model data bases from the functional point of view,1
9740,19386,a visualisation tool for topic tracking analysis and development,0
9741,19387,a scalable formal method for design and automatic checking of user interfaces,3
9742,19388,models for metasearch,0
9743,19390,default reasoning through belief revision strategy,2
9744,19391,what you see is what you test a methodology for testing form based visual programs,3
9745,19394,an object oriented database system for engineering applications,1
9746,19395,cumulative effects of concurrent actions on numeric valued fluents,2
9747,19398,constructing semantic space models from parsed corpora,4
9748,19399,why you should run tpc ds a workload analysis,1
9749,19401,efficient phrase querying with an auxiliary index,0
9750,19406,compiling integrity checking into update procedures,2
9751,19407,algorithm for stochastic multiple choice knapsack problem and application to keywords bidding,0
9752,19408,querying structured text in an xml database,1
9753,19409,the sg family extensions of simple conceptual graphs,2
9754,19410,simple algorithms for complex relation extraction with applications to biomedical ie,4
9755,19416,dynamics dependency grammar and incremental interpretation,4
9756,19417,the power of assignment motion,3
9757,19421,gestalt an expressive database programming system,1
9758,19422,similarity search and locality sensitive hashing using ternary content addressable memories,1
9759,19424,a software rotation for professional teachers,3
9760,19426,kda a knowledge based database assistant,1
9761,19432,discovering time differential law equations containing hidden state variables and chaotic dynamics,2
9762,19433,extracting relevant named entities for automated expense reimbursement,0
9763,19436,a formal computational semantics and pragmatics of speech acts,4
9764,19438,the program dependence graph and vectorization,3
9765,19439,classifying large data sets using svms with hierarchical clusters,0
9766,19440,a type system for java bytecode subroutines,3
9767,19441,knowledge transfer via multiple model local structure mapping,0
9768,19442,knowledge representation and semantics in a complex domain the unix natural language help system goethe,4
9769,19443,critical hypersurfaces and the quantity space,2
9770,19444,informed parsing for coordination with combinatory categorial grammar,4
9771,19446,cyclic scheduling,2
9772,19447,a corpus based approach to automatic compound extraction,4
9773,19448,backtracking procedures for hypertree hyperspread and connected hypertree decomposition of csps,2
9774,19452,intelligent assistance through collaborative manipulation,2
9775,19453,logistic regression models for a fast cbir method based on feature selection,2
9776,19454,a meta programming technique for debugging answer set programs,2
9777,19457,behaviour model synthesis from properties and scenarios,3
9778,19458,proactive dialogue for interactive knowledge capture,2
9779,19461,planning with continuous resources in stochastic domains,2
9780,19463,efficient scheduling of heterogeneous continuous queries,1
9781,19471,lexical semantics in human computer communication,4
9782,19472,maximum entropy based significance of itemsets,0
9783,19474,fitting a graph to vector data,2
9784,19478,non functional requirements from elicitation to modelling languages,3
9785,19479,a permutation augmented sampler for dp mixture models,2
9786,19480,multikey retrieval from k d trees and quad trees,1
9787,19482,a password stretching method using user specific salts,0
9788,19483,the computer as a problem solving tool a unifying view for a non majors course,3
9789,19484,a similarity driven transfer system,4
9790,19490,distributed constraint management for collaborative engineering databases,0
9791,19493,description logic ground knowledge integration and management,2
9792,19494,self training pcfg grammars with latent annotations across languages,4
9793,19495,3dstring a feature string kernel for 3d object classification on voxelized data,0
9794,19500,a freely available wide coverage morphological analyzer for english,4
9795,19506,a morphological recognizer with syntactic and phonological rules,4
9796,19508,garlic a new flavor of federated query processing for db2,1
9797,19509,de duping urls via rewrite rules,0
9798,19511,modeling choices in quasigroup completion sat vs csp,2
9799,19512,strategic system comparisons via targeted relevance judgments,0
9800,19516,fostering and assessing communication skills in the computer science context,3
9801,19517,last branch and speculative pruning algorithms for max,2
9802,19518,niagaracq a scalable continuous query system for internet databases,1
9803,19522,ajax based report pages as incrementally rendered views,1
9804,19525,recovering documentation to source code traceability links using latent semantic indexing,3
9805,19528,practical semantic analysis of web sites and documents,0
9806,19530,schema and database evolution in the o2 object database system,1
9807,19531,performance analysis of a load balancing hash join algorithm for a shared memory multiprocessor,1
9808,19532,providing intellectual focus to cs1cs2,3
9809,19533,a logic of emotions for intelligent agents,2
9810,19534,serf odmg based generic re structuring facility,1
9811,19539,story driven modeling a practical guide to model driven software development,3
9812,19540,a weighted technique in heuristic search,2
9813,19541,efficient query reformulation in peer data management systems,1
9814,19542,doodle a visual language for object oriented databases,1
9815,19543,a fresh look at optimizing array bound checking,3
9816,19544,the persuasive phase of visualization,0
9817,19546,a conceptual model aod experiments on how people classify and retrieve documents,0
9818,19551,a system for program visualization in the classroom,3
9819,19555,automated support for development maintenance and testing in the presence of implicit control flow,3
9820,19560,syllable based model for tiie korean morphology,4
9821,19561,decoding algorithm in statistical machine translation,4
9822,19563,reducing match time variance in production systems with hal,0
9823,19564,supervised latent semantic indexing using adaptive sprinkling,2
9824,19565,a system for interactive error detection,1
9825,19566,formal methods an international perspective,3
9826,19569,breadth first crawling yields high quality pages,0
9827,19570,negotiation using logic programming with consistency restoring rules,2
9828,19571,the complexity of mining maximal frequent itemsets and maximal frequent patterns,0
9829,19572,a high performance interpretive approach to schema directed parsing,0
9830,19573,learning to follow navigational route instructions,2
9831,19574,interactive proof checking,3
9832,19575,learning random walks to rank nodes in graphs,2
9833,19577,undergraduate theory of computation an approach using simulation tools,3
9834,19583,parallel computing in the undergraduate curriculum,3
9835,19589,equivalence among relational expressions with the union and difference operation,1
9836,19590,non isometric manifold learning analysis and an algorithm,2
9837,19591,k best a new method for real time decision making,2
9838,19592,the weiner lecture archives an ontology driven interface for viewing synchronized lectures and notes,3
9839,19594,topic oriented collaborative crawling,0
9840,19595,presenting web site search results in context a demonstration,0
9841,19596,microkernels a submodule for a traditional operating systems course,3
9842,19597,confidence weighted linear classification,2
9843,19598,robust multi task learning with  processes,2
9844,19600,a type theoretical analysis of complex verb generation,4
9845,19601,compilation of unification grammars with compositional semantics to speech recognition packages,4
9846,19603,nitpick a tool for interactive design analysis,3
9847,19604,integrating constraints in complex objects,0
9848,19606,a kernel method for market clearing,2
9849,19607,detection of quotations and inserted clauses and its application to dependency structure analysis in spontaneous japanese,4
9850,19608,the role of variance in term weighting for probabilistic information retrieval,0
9851,19611,arena adaptive distributed catalog infrastructure based on relevance networks,1
9852,19614,presentations by programmers for programmers,3
9853,19615,learning to match and cluster large high dimensional data sets for data integration,0
9854,19617,coalescing in temporal databases,1
9855,19622,title extraction from bodies of html documents and its application to web page retrieval,0
9856,19623,closure maintenance in an object oriented query model,0
9857,19628,knowledge infusion,2
9858,19630,observations and lessons learned from automated testing,3
9859,19631,generalized component analysis for text with heterogeneous attributes,0
9860,19634,towards eliminating random io in hash joins,1
9861,19639,two types of planning in language generation,4
9862,19640,an empirical study on thematic knowledge acquisition based on syntactic clues and heuristics,4
9863,19642,an architectural style for high performance asymmetrical parallel computations,3
9864,19643,knowledge processing under information fidelity,2
9865,19647,fair imposition,2
9866,19649,efficient search ranking in social networks,0
9867,19651,image similarity retrieval by spatial constraints,0
9868,19652,formulating distance functions via the kernel trick,0
9869,19653,incomplete objects   a data model for design and planning applications,1
9870,19654,synchronous tree adjoining machine translation,4
9871,19658,rpref a generalization of bpref towards graded relevance judgments,0
9872,19660,context based methods for text categorisation,0
9873,19664,towards efficient dominant relationship exploration of the product items on the web,2
9874,19666,forward chaining logic programming with the atms,2
9875,19667,how to use limited memory in heuristic search,2
9876,19670,application program conversion due to data base changes,1
9877,19674,reversible automata and induction of the english auxiliary system,2
9878,19676,multi label dimensionality reduction via dependence maximization,2
9879,19677,ccured type safe retrofitting of legacy code,3
9880,19678,managing memory for real time queries,1
9881,19679,probability ranking principle via optimal expected rank,0
9882,19680,the asilomar report on database research,1
9883,19681,comparing frameworks and layered refinement,3
9884,19683,isolating side effects in sequential languages,3
9885,19684,the transition from data management to knowledge management,1
9886,19688,understanding natural language instructions the case of purpose clauses,4
9887,19689,java support for data intensive systems experiences building the telegraph dataflow system,1
9888,19690,the claremont report on database research,1
9889,19691,s signature a new scheme for efficient query processing of complex objects in oodb,0
9890,19692,transaction management in an object oriented database system invited paper,1
9891,19693,software metrics using deviation value,3
9892,19694,machine translation using probabilistic synchronous dependency insertion grammars,4
9893,19695,adaptable query optimization and evaluation in temporal middleware,1
9894,19697,a low complexity and high performance algorithm for the fast correlation attack,3
9895,19698,hard problems for simple logic programs,1
9896,19700,a convenient method for securely managing passwords,0
9897,19702,using higher order logic programming for semantic interpretation of coordinate constructs,4
9898,19704,on the effectiveness of evaluating retrieval systems in the absence of relevance judgments,0
9899,19709,the type concept in office document retrieval,1
9900,19710,fast retrieval of cursive handwriting,0
9901,19712,charting the depths of robust speech parsing,4
9902,19713,a bdd based polytime algorithm for cost bounded interactive configuration,2
9903,19714,local learning in probabilistic networks with hidden variables,2
9904,19717,an architecture for implementing extensible information seeking environments,0
9905,19718,learning subjective representations for planning,2
9906,19719,parsing turkish using the lexical functional grammar formalism,4
9907,19725,representative entry selection for profiling blogs,0
9908,19727,efficient search for peer to peer information retrieval using semantic small world,0
9909,19728,classifying what type questions by head noun tagging,4
9910,19732,efficient formulation for optimal modulo schedulers,3
9911,19733,reconciling situation calculus and fluent calculus,2
9912,19734,database extensions for complex domains,1
9913,19735,the complexity of testing predicate locks,1
9914,19737,retrieval from hierarchical texts by partial patterns,0
9915,19738,online graph planarisation for synchronous parsing of semantic and syntactic dependencies,2
9916,19740,beyond templates a study of clones in the stl and some general implications,3
9917,19742,sardsrn a neural network shift reduce parser,2
9918,19743,middle tier database caching for e business,1
9919,19744,temporal rules for mobile web personalization,0
9920,19745,winnowing subspaces,2
9921,19749,common subexpression analysis in database applications,1
9922,19753,unsupervised discrimination and labeling of ambiguous names,4
9923,19754,the efficient computation of strong partial transitive closures,1
9924,19755,type checking higher order polymorphic multi methods,3
9925,19756,using link analysis to improve layout on mobile devices,0
9926,19757,pronunciation modeling for improved spelling correction,4
9927,19760,learning from labeled and unlabeled data on a directed graph,2
9928,19761,precise and efficient static array bound checking for large embedded c programs,3
9929,19762,using unknowns to prevent discovery of association rules,1
9930,19763,separating stages in the continuation passing style transformation,3
9931,19764,privacy preserving data publishing for horizontally partitioned databases,0
9932,19765,unbounded dependency tying strings to rings,4
9933,19767,using cases to represent context for text classification,0
9934,19769,simplifying distributed database systems design by using a broadcast network,1
9935,19773,multimodal database query,4
9936,19774,natural language access to a large data base an engineering approach,2
9937,19775,profile based global live range splitting,3
9938,19777,teaching and learning ethics in computer science walking the walk,3
9939,19778,a coarse grain grid based subspace clustering method for online multi dimensional data streams,0
9940,19779,mining for misconfigured machines in grid systems,0
9941,19780,monitoring piecewise continuous behaviors by refining semi quantative trackers,2
9942,19782,dynamic nonlocal language modeling via hierarchical topic based adaptation,4
9943,19783,transaction support in a log structured file system,1
9944,19784,learning to improve earth observation flight planning,2
9945,19786,demonstration of agenda tool set for testing relational database applications,3
9946,19794,mercy a fast large block cipher for disk sector encryption,3
9947,19795,turings dream and the knowledge challenge,2
9948,19796,sndocrank document ranking based on social networks,0
9949,19798,concurrent lexicalized dependency parsing the parsetalk model,4
9950,19799,rethinking cs0 with javascript,3
9951,19802,web search personalization with ontological user profiles,0
9952,19805,towards a theory of conflict detection and resolution in nonlinear plans,2
9953,19806,stable service placement on dynamic peer to peer networks a heuristic for the distributed center problem,2
9954,19807,learning when to stop thinking and do something,2
9955,19808,transfer and mt modularity,4
9956,19809,extended set theory,1
9957,19812,optimization of nonrecursive queries,1
9958,19814,efficiently clustering transactional data with weighted coverage density,0
9959,19821,a constructive view of gpsg or how to make it work,4
9960,19825,heavy tailed distributions and multi keyword queries,0
9961,19826,from region encoding to extended dewey on efficient processing of xml twig pattern matching,1
9962,19829,view maintenance in mobile computing,1
9963,19831,a domain based internal schema for relational database machines,1
9964,19832,local distance preservation in the gp lvm through back constraints,2
9965,19833,active learning with strong and weak views a case study on wrapper induction,2
9966,19837,dempster shafers theory of evidence applied to structured documents modelling uncertainty,0
9967,19839,a flexible pos tagger using an automatically acquired language model,4
9968,19840,integrating static analysis and general purpose theorem proving for termination analysis,3
9969,19849,mirror site maintenance based on evolution associations of web directories,0
9970,19851,association analysis based transformations for protein interaction networks a function prediction case study,0
9971,19853,a logic for causal reasoning,2
9972,19854,moby an architecture for distributed expert database systems,1
9973,19861,trace based just in time type specialization for dynamic languages,3
9974,19862,evaluation of an algorithm for the recognition and classification of proper names,4
9975,19863,supporting exceptions to schema consistency to ease schema evolution in oodbms,1
9976,19868,disco   novo   gogo integrating local search and complete search with restarts,2
9977,19870,a new mallows distance based metric for comparing clusterings,2
9978,19872,aggregates in possibilistic databases,1
9979,19873,optimizing query evaluation in n gram indexing,0
9980,19875,tge tlinks generation environment,4
9981,19876,expectation based vision for self localization on a legged robot,2
9982,19877,score region algebra building a transparent xml r database,0
9983,19878,communication as information seeking the case for mobile social software for developing regions,0
9984,19882,contextual default reasoning,2
9985,19884,capturing community search expertise for personalized web search using snippet indexes,0
9986,19885,predicting and preventing coordination problems in cooperative q learning systems,2
9987,19886,the spicy system towards a notion of mapping quality,1
9988,19887,statistics on views,1
9989,19888,heterogeneous cross domain ranking in latent space,0
9990,19890,observations on the interaction between coding and efficiency knowledge in the psi program synthesis system,3
9991,19891,boosting for transfer learning,2
9992,19896,implementing the generalized word order grammars of chomsky and diderichsen,4
9993,19897,logical form of complex sentences in task oriented dialogues,4
9994,19898,anomalies in the wordnet verb hierarchy,4
9995,19899,a plan operator concept for client based knowledge progressing,1
9996,19901,optimizing web traffic via the media scheduling problem,0
9997,19902,adaptive database buffer allocation using query feedback,1
9998,19904,sim a utility for detecting similarity in computer programs,3
9999,19905,database challenges in global information systems,1
10000,19906,incorporating observer biases in keyhole plan recognition efficiently,2
10001,19909,improving statistical machine translation using lexicalized rule selection,4
10002,19910,on the integration of grounding language and learning objects,2
10003,19911,the design of a retrieval technique for high dimensional data on tertiary storage,1
10004,19916,a large scale study of robotstxt,0
10005,19917,multiple agents moving target search,2
10006,19919,allocation and scheduling for mpsocs via decomposition and no good generation,2
10007,19923,towards comment based cross media retrieval,0
10008,19925,using modified lasso regression to learn large undirected graphs in a probabilistic framework,2
10009,19927,sgl a scalable language for data driven games,1
10010,19931,evolving legacy system features into fine grained components,3
10011,19939,a clustering algorithm for asymmetrically related data with applications to text mining,0
10012,19942,perception of non rigid motion inference of shape material and force,2
10013,19943,collocational analysis in japanese text input,4
10014,19944,avoiding unconditional jumps by code replication,3
10015,19945,the matrix stick breaking process for flexible multi task learning,2
10016,19946,cognitive processes and i11 defined problems a case study from design,2
10017,19951,estimating replicability of classifier learning experiments,2
10018,19953,recent progress in heuristic search a case study of the four peg towers of hanoi problem,2
10019,19955,combining labeled and unlabeled data with word class distribution learning,0
10020,19957,bias and variance in value function estimation,2
10021,19958,computing phrasal signs in hpsg prior to parsing,4
10022,19960,an automatic data grabber for large web sites,1
10023,19963,model based process assessments,3
10024,19965,iterative context bounding for systematic testing of multithreaded programs,3
10025,19968,implementing crash recovery in quickstore a performance study,1
10026,19969,curb your theory a circumspective approach for inclusive interpretation of disjunctive information,2
10027,19972,retrieving bilingual verb noun collocations by integrating cross language category hierarchies,4
10028,19973,a comparative study on methods for reducing myopia of hill climbing search in multirelational learning,2
10029,19975,register allocation via hierarchical graph coloring,3
10030,19977,sessionlock securing web sessions against eavesdropping,0
10031,19979,a multidimensional digital hashing scheme for files with composite keys,1
10032,19982,classifying learner engagement through integration of multiple data sources,2
10033,19984,egs a transformational approach to automatic example generation,2
10034,19989,possibilistic logic preferential models non monotonicity and related issues,2
10035,19992,finding advertising keywords on web pages,0
10036,19997,a graph generation software package,3
10037,19999,graph transformations in data driven dependency parsing,4
10038,20000,a pattern matching language for spatio temporal databases,0
10039,20006,an indexing technique for object oriented databases,1
10040,20009,kana kanji conversion system with input support based on prediction,4
10041,20018,efficient querying relaxed dominant relationship between product items based on rank aggregation,2
10042,20021,towards methods for the collective gathering and quality control of relevance assessments,0
10043,20023,expressional loops,3
10044,20025,redundant feature elimination for multi class problems,2
10045,20026,is the interesting part of process logic uninteresting   a translation from pl to pdl,3
10046,20031,object allocation in distributed systems with virtual replication,1
10047,20032,bounded context parsing and easy learnability,4
10048,20033,databases for gis,1
10049,20034,the datapath system a data centric analytic processing engine for large data warehouses,1
10050,20036,configuration parametric query optimization for physical design tuning,1
10051,20038,a review of relevance feedback experiments at the 2003 reliable information access ria workshop,0
10052,20039,composite objects revisted,1
10053,20042,analytic moment based gaussian process filtering,2
10054,20046,the projectron a bounded kernel based perceptron,2
10055,20047,automatic algorithm configuration based on local search,2
10056,20049,investigating web services on the world wide web,0
10057,20052,axioms for concurrent objects,3
10058,20053,tractable concept languages,2
10059,20055,implementing a generalized version of resolution,2
10060,20058,optimizing memory transactions,3
10061,20060,a generalized framework for mining spatio temporal patterns in scientific data,0
10062,20061,imprecise and uncertain information in databases an evidential approach,1
10063,20065,reasoning about vague topological information,0
10064,20066,a probabilistic approach to marker propagation,2
10065,20071,improving portlet interoperability through deep annotation,0
10066,20073,summary of the final report of the nsf workshop on scientific database management,1
10067,20075,online aggregation,1
10068,20076,tbt expert a case study in interating expert system technology with computer assisted instruction,1
10069,20078,extensional normalisation and type directed partial evaluation for typed lambda calculus with sums,3
10070,20079,a generic peer to peer repository for distributed configuration management,3
10071,20080,a data mining application customes retention at the port of singapore authority psa,1
10072,20087,classical bi a logic for reasoning about dualising resources,3
10073,20089,algorithms for loading parallel grid files,1
10074,20093,location based spatial queries,1
10075,20094,the heuristic search and the game of chess   a study of quiescene sacrifices and plan oriented play,2
10076,20098,sparse cooperative q learning,2
10077,20101,four valued logic for relational database systems,1
10078,20104,a ransac based approach to model fitting and its application to finding cylinders in range data,2
10079,20107,efficient projections onto the  ball for learning in high dimensions,2
10080,20108,cost of distributed deadlock detection a performance study,1
10081,20109,annotation schemes and their influence on parsing results,4
10082,20111,design implementation and performance of the lham log structured history data access method,1
10083,20113,logic programs with abstract constraint atoms,2
10084,20114,random sampling from a search engines index,0
10085,20116,improving sql with generalized quantifiers,1
10086,20123,the 8 requirements of real time stream processing,1
10087,20125,a novel disambiguation method for unification based grammars using probabilistic context free approximations,4
10088,20127,phase transitions and complexity of weighted satisfiability and other intractable parameterized problems,2
10089,20129,bringing communities to the semantic web and the semantic web to communities,0
10090,20132,chart parsing of flowgraphs,2
10091,20133,a mathematical modeling approach to the automatic selection of database designs,1
10092,20134,equivalence between nonnegative tensor factorization and tensorial probabilistic latent semantic analysis,0
10093,20139,guessing morphology from terms and corpora,0
10094,20141,flick a flexible optimizing idl compiler,3
10095,20143,practical evaluation of ir within automated classification systems,0
10096,20144,on the modelling analysis and design of protocols   a special class of software structures,3
10097,20148,simple coalitional games with beliefs,2
10098,20149,optimizing recursive queries in sql,1
10099,20150,enterprise and desktop search,0
10100,20151,graphscope parameter free mining of large time evolving graphs,0
10101,20152,mining unexpected rules by pushing user dynamics,0
10102,20154,exploring social annotations for the semantic web,0
10103,20157,deductive database system based on unit resolution,1
10104,20158,robot planning execution and monitoring in an uncertain environment,2
10105,20159,improving pseudo relevance feedback in web information retrieval using web page segmentation,0
10106,20162,a method for optimization of a conceptual model,1
10107,20163,an inductive approach to teaching object oriented design,3
10108,20164,analysis of simple programs over different sets of primitives,3
10109,20165,extracting data records from the web using tag path clustering,0
10110,20167,protecting electronic commerce from distributed denial of service attacks,0
10111,20168,the structure of shared forests in ambiguous parsing,4
10112,20173,lean formalisms linguistic theory and applications grammar development in alep,4
10113,20174,improving reinforcement learning function approximators via neuroevolution,2
10114,20175,an evaluation of xml indexes for structural join,1
10115,20178,on line execution of cc golog plans,2
10116,20179,maintenance of automatic summary tables,1
10117,20181,a model for learning systems,2
10118,20182,mining the space of graph properties,0
10119,20184,bootstrap voting experts,2
10120,20186,on valued negation normal form formulas,2
10121,20187,efficient storage and retrieval of very large document databases,1
10122,20193,a case based mechanical redesign system,2
10123,20194,database buffer model for the data sharing environment,1
10124,20198,visual routines and visual search a real time implementation and an automata theoretic analysis,2
10125,20199,concernlines a timeline view of co occurring concerns,3
10126,20201,using sentence connectors for evaluating mt output,4
10127,20202,transforming between propositions and features bridging the gap,2
10128,20206,multithreaded programming in an introduction to operating systems course,3
10129,20207,erknn efficient reverse k nearest neighbors retrieval with local knn distance estimation,0
10130,20208,high level small step operational semantics for transactions,3
10131,20209,characterization of well behaved database schemata and their update semantics,1
